Time,Bangui,Bangassou,Mobaye,Sibut,Bouar,Bossangoa,Nola,Mbaiki,Bimbo,Bozoum,Obo,Bambari,Bria,Ndele,Birao,Kaga Bandoro,Berberati,Melego,Rafai,Ippy,Mbres,Bossembele,Yaloke,Katakpo,Banga,Kago,Yapara,Beboura III,Gamboula,Baboua,Belom,Dosseye,East,Adamaoua,Monga,Mole,Gbadolite,Inke,Betou,Brazaville
381,1795,485,551,1463,726,682,1902,1332,1029,835,93,455,647,436,124,2567,2837,769,390,1699,1275,2213,2011,4222,3737,1471,2045,1085,1518,865,62107,56779,69766,22727,31457,173,14639,2061,55155,5238
382,1894,494,533,1417,680,643,1848,1267,958,758,97,467,634,431,124,2534,2854,761,389,1664,1254,2147,1982,4206,3701,1480,2052,1106,1511,852,62229,56857,69905,22742,31509,175,14683,2069,55248,5256
383,1731,467,542,1377,712,595,1799,1250,965,844,88,472,659,422,126,2518,2769,753,402,1620,1254,2066,1950,4252,3672,1493,2044,1111,1524,788,62344,56928,70030,22773,31578,177,14699,2087,55314,5266
384,1798,441,495,1391,663,644,1799,1246,894,765,79,439,668,412,123,2449,2698,779,400,1612,1240,2008,1936,4162,3714,1476,2011,1107,1500,818,62471,57001,70157,22793,31661,179,14729,2097,55373,5283
385,1695,442,453,1391,707,600,1791,1232,921,722,85,459,641,410,124,2401,2683,800,391,1617,1221,1962,1912,4156,3607,1482,2023,1101,1486,811,62586,57053,70293,22810,31721,179,14753,2109,55429,5302
386,1762,431,477,1348,614,587,1775,1195,974,734,81,439,657,422,118,2392,2674,751,381,1575,1205,1891,1904,4124,3563,1477,1983,1075,1462,814,62686,57140,70389,22831,31805,179,14771,2115,55497,5313
387,1690,433,480,1299,638,549,1783,1130,958,744,73,431,672,412,124,2433,2676,725,392,1559,1162,1903,1830,4090,3567,1463,1928,1105,1423,793,62812,57203,70509,22850,31856,179,14789,2126,55557,5315
388,1700,428,465,1243,681,558,1844,1156,868,713,81,442,639,424,113,2379,2626,729,369,1560,1160,1868,1794,4008,3577,1438,1951,1058,1365,783,62926,57272,70633,22878,31902,181,14807,2139,55630,5323
389,1597,459,469,1255,639,541,1788,1140,891,729,70,404,588,417,110,2360,2596,704,353,1584,1195,1883,1786,3941,3613,1417,1916,1015,1379,777,63017,57353,70735,22902,31943,182,14824,2154,55701,5334
390,1671,443,481,1253,597,552,1758,1105,831,706,68,380,587,432,100,2365,2531,689,359,1585,1158,1810,1780,3962,3563,1377,1889,1009,1428,735,63113,57425,70814,22931,32008,182,14846,2167,55767,5354
391,1513,466,475,1278,611,515,1772,1102,891,731,72,429,608,411,89,2329,2534,649,329,1506,1157,1848,1696,3906,3530,1335,1878,982,1385,736,63247,57499,70917,22945,32074,183,14868,2176,55827,5362
392,1606,450,435,1251,607,579,1732,1113,806,693,67,381,581,409,99,2248,2487,674,346,1540,1099,1795,1731,3875,3511,1334,1854,985,1373,698,63353,57554,71026,22979,32133,183,14894,2182,55873,5375
393,1536,436,421,1268,627,519,1761,1104,868,694,66,399,575,386,107,2188,2504,660,363,1491,1149,1714,1750,3854,3402,1350,1800,1006,1346,682,63465,57610,71094,23003,32192,185,14917,2190,55901,5378
394,1572,427,392,1214,577,533,1728,1114,861,702,69,402,565,398,111,2111,2471,667,370,1472,1093,1762,1645,3806,3411,1291,1856,975,1332,674,63577,57691,71185,23014,32260,185,14942,2199,55968,5389
395,1578,420,417,1177,600,546,1714,1117,849,693,70,391,553,389,108,2150,2457,645,340,1466,1060,1724,1623,3799,3303,1247,1846,940,1321,684,63678,57762,71299,23015,32315,185,14949,2214,56019,5398
396,1585,421,425,1193,604,529,1690,1107,909,721,71,378,553,382,113,2028,2458,626,323,1473,1062,1745,1586,3762,3272,1279,1821,945,1289,702,63779,57817,71400,23033,32366,188,14977,2222,56078,5417
397,1661,415,406,1168,604,548,1659,1092,845,685,68,370,545,372,111,1981,2397,620,322,1447,1068,1645,1601,3724,3287,1287,1813,927,1322,707,63889,57883,71460,23055,32422,190,14998,2235,56150,5419
398,1559,425,386,1173,616,516,1628,1048,871,729,68,387,526,388,104,1987,2374,634,337,1417,1015,1655,1566,3718,3248,1262,1773,914,1303,726,64000,57930,71568,23073,32462,190,15014,2247,56197,5433
399,1597,416,405,1189,615,485,1576,1039,793,671,64,359,504,367,104,1971,2318,602,329,1436,1027,1671,1510,3767,3221,1287,1746,923,1306,742,64089,57983,71669,23086,32526,191,15021,2262,56228,5441
400,1494,415,389,1123,614,544,1621,1021,852,666,59,376,494,357,92,1932,2358,568,338,1458,986,1632,1529,3686,3142,1244,1743,929,1270,736,64195,58032,71760,23107,32591,194,15048,2275,56279,5456
401,1528,423,384,1141,601,497,1649,1013,756,668,67,360,509,335,91,1922,2303,573,305,1405,982,1643,1527,3604,3167,1203,1741,928,1257,745,64317,58087,71837,23121,32637,194,15070,2278,56341,5465
402,1448,389,387,1104,564,468,1677,1008,830,642,65,393,505,321,102,1930,2312,579,326,1344,982,1649,1532,3594,3086,1194,1716,922,1214,739,64395,58133,71945,23146,32680,196,15086,2291,56377,5472
403,1483,392,378,1096,571,522,1665,1018,773,644,64,367,496,315,106,1915,2309,579,329,1333,972,1632,1483,3514,3051,1184,1684,914,1227,729,64488,58184,72046,23148,32720,197,15107,2301,56392,5484
404,1424,409,371,1044,593,476,1620,1003,803,626,70,386,500,328,100,1906,2250,578,309,1316,926,1639,1502,3461,3129,1206,1688,857,1209,718,64569,58252,72126,23177,32755,199,15127,2313,56424,5492
405,1438,403,363,1024,564,499,1578,1009,760,606,66,363,506,330,93,1859,2265,575,309,1305,934,1614,1473,3489,3039,1200,1658,873,1216,730,64667,58290,72203,23190,32817,200,15144,2321,56476,5501
406,1388,394,377,1013,585,465,1606,997,757,672,63,334,506,337,79,1830,2246,577,323,1292,914,1600,1462,3391,3053,1186,1655,848,1188,741,64768,58346,72267,23187,32856,201,15152,2331,56517,5515
407,1421,371,400,986,543,467,1592,965,783,599,68,297,493,337,78,1837,2231,570,316,1304,942,1586,1480,3379,3016,1198,1577,868,1161,727,64857,58382,72348,23208,32917,201,15157,2340,56566,5520
408,1436,388,397,996,584,468,1560,950,763,599,73,310,486,308,85,1801,2203,571,273,1281,947,1542,1507,3330,3007,1187,1557,879,1168,689,64941,58418,72439,23230,32957,201,15159,2355,56583,5529
409,1345,364,407,999,530,480,1505,1002,754,621,68,355,493,320,78,1804,2158,536,277,1234,916,1544,1479,3296,3011,1144,1566,853,1206,717,65027,58456,72519,23251,33016,202,15182,2368,56608,5535
410,1384,361,396,997,530,450,1445,980,744,582,67,330,474,328,78,1754,2144,534,291,1213,934,1525,1445,3337,2974,1141,1550,894,1212,715,65104,58493,72594,23256,33054,202,15200,2382,56659,5542
411,1313,376,371,1000,527,470,1402,961,760,633,74,328,465,321,78,1772,2120,548,283,1206,895,1486,1410,3353,2970,1089,1520,874,1220,703,65207,58524,72670,23279,33088,202,15222,2393,56704,5547
412,1359,355,348,998,524,456,1421,940,722,594,72,307,460,331,82,1788,2162,588,274,1224,877,1504,1414,3276,2897,1073,1456,885,1202,693,65293,58533,72751,23288,33131,203,15241,2397,56762,5552
413,1322,369,342,989,536,460,1440,946,746,550,68,340,477,320,86,1757,2164,568,281,1162,865,1477,1404,3244,2849,1047,1453,905,1177,707,65388,58561,72821,23306,33162,203,15265,2396,56795,5554
414,1328,367,341,1003,522,421,1456,892,703,588,54,338,461,322,85,1772,2124,600,291,1158,853,1445,1434,3169,2900,1036,1425,871,1158,700,65462,58602,72905,23315,33185,204,15269,2406,56843,5563
415,1317,367,360,1025,538,461,1461,916,708,573,53,294,442,332,80,1720,2123,587,286,1139,863,1454,1358,3083,2891,1010,1454,857,1144,697,65525,58627,72998,23331,33232,204,15281,2416,56862,5571
416,1294,355,377,995,552,439,1473,913,705,621,56,319,444,323,83,1734,2140,552,301,1110,850,1454,1321,3078,2836,1033,1399,836,1106,670,65577,58662,73087,23350,33258,204,15300,2427,56895,5580
417,1332,361,390,951,534,422,1449,947,662,563,64,322,417,327,77,1766,2084,527,292,1130,798,1450,1299,3109,2796,1043,1390,863,1075,669,65659,58701,73183,23358,33290,205,15306,2442,56940,5585
418,1264,359,384,933,511,427,1449,948,746,556,69,301,413,303,80,1703,2080,560,279,1098,850,1410,1297,3054,2781,1030,1418,856,1062,657,65739,58739,73273,23382,33315,205,15317,2454,56949,5596
419,1312,350,357,904,484,429,1446,978,683,559,64,306,405,286,76,1719,2001,586,288,1098,839,1369,1309,3083,2728,1042,1389,817,1083,675,65805,58793,73334,23384,33348,205,15345,2458,56977,5602
420,1260,343,352,899,504,445,1419,935,709,544,64,295,405,301,76,1722,1975,563,285,1091,815,1365,1313,3070,2683,1049,1340,822,1126,626,65859,58824,73437,23405,33398,206,15353,2471,57025,5611
421,1259,373,375,908,450,413,1422,954,670,558,60,296,410,281,76,1654,1909,518,279,1078,845,1354,1325,2981,2714,1030,1396,812,1171,659,65921,58862,73501,23412,33420,206,15353,2485,57048,5616
422,1246,346,373,900,509,424,1388,905,688,537,58,264,392,298,71,1634,1967,508,294,1098,809,1346,1299,2978,2638,995,1426,822,1162,639,65974,58884,73564,23409,33478,206,15357,2497,57110,5630
423,1212,357,361,887,484,448,1390,894,670,576,58,294,392,277,69,1651,1960,513,288,1073,831,1313,1288,2941,2634,1014,1368,812,1161,632,66022,58910,73624,23411,33510,207,15379,2501,57148,5632
424,1223,351,355,910,518,388,1370,893,690,511,52,266,395,267,77,1666,1966,498,279,1060,816,1309,1278,2942,2600,1004,1347,863,1154,627,66096,58918,73677,23416,33554,207,15397,2511,57174,5636
425,1265,348,353,907,443,412,1350,948,686,517,57,297,390,283,73,1657,1939,495,258,1045,834,1308,1230,2900,2588,990,1304,836,1142,653,66160,58938,73750,23426,33584,208,15406,2521,57188,5641
426,1242,334,324,924,491,399,1334,939,695,546,55,296,387,296,78,1614,1898,512,274,1004,839,1283,1242,2904,2575,974,1325,780,1118,607,66216,58984,73824,23442,33621,208,15432,2527,57211,5645
427,1224,342,338,893,468,389,1350,930,686,543,47,299,364,304,67,1611,1892,497,281,1010,845,1309,1179,2888,2532,995,1272,766,1097,611,66276,59039,73900,23452,33640,209,15437,2547,57261,5654
428,1243,324,340,889,446,406,1350,919,659,519,54,295,384,315,70,1610,1853,487,278,992,769,1287,1192,2843,2525,964,1273,775,1104,611,66357,59057,73979,23459,33678,213,15449,2559,57287,5675
429,1190,337,324,862,469,381,1368,875,705,551,62,280,378,305,79,1564,1840,508,249,967,790,1335,1146,2780,2514,994,1270,734,1091,586,66408,59089,74048,23490,33710,215,15461,2570,57327,5682
430,1212,322,316,856,480,376,1349,892,616,527,70,309,374,307,72,1586,1806,507,252,938,772,1313,1192,2748,2525,976,1231,735,1061,590,66480,59125,74097,23495,33750,217,15477,2579,57359,5690
431,1151,327,307,834,441,393,1331,859,683,531,59,264,375,303,76,1548,1778,516,282,959,763,1298,1180,2751,2495,999,1219,737,1068,606,66533,59143,74170,23504,33779,217,15495,2582,57376,5692
432,1158,314,313,810,471,411,1290,859,618,527,55,282,391,297,87,1468,1758,511,274,933,784,1300,1160,2765,2490,997,1259,727,1068,595,66577,59152,74219,23514,33811,217,15498,2593,57408,5708
433,1147,328,321,826,439,373,1271,887,659,458,58,263,383,298,87,1477,1771,496,251,944,760,1270,1180,2761,2457,970,1272,721,1030,626,66641,59194,74283,23515,33831,218,15505,2606,57422,5715
434,1136,329,331,789,440,388,1246,915,608,538,48,252,353,283,94,1433,1828,475,256,978,744,1308,1131,2761,2384,974,1278,702,1018,587,66697,59212,74352,23518,33869,218,15515,2620,57436,5715
435,1132,334,329,800,461,401,1209,860,644,490,50,243,359,298,76,1428,1804,482,248,995,727,1246,1133,2820,2305,940,1279,695,1038,562,66761,59245,74413,23537,33885,218,15524,2629,57483,5721
436,1138,344,346,776,446,369,1210,860,634,512,54,297,354,292,71,1408,1785,450,228,1013,677,1204,1154,2783,2325,960,1285,684,989,574,66823,59270,74465,23550,33916,219,15528,2643,57497,5716
437,1120,341,351,808,458,370,1233,839,635,432,51,269,366,275,78,1434,1733,449,243,958,698,1185,1207,2627,2392,952,1235,718,1025,601,66862,59282,74514,23548,33944,221,15540,2654,57527,5719
438,1118,315,346,802,450,361,1234,811,645,491,50,264,365,279,76,1390,1767,443,253,922,711,1212,1161,2661,2331,925,1276,680,1009,595,66904,59304,74554,23556,33976,221,15548,2663,57549,5721
439,1096,294,342,808,429,358,1224,833,602,483,59,249,384,262,73,1414,1740,451,257,885,709,1214,1128,2634,2347,927,1253,716,1021,617,66939,59311,74598,23562,33998,221,15570,2667,57578,5731
440,1082,283,304,769,428,380,1246,839,620,470,61,231,357,267,69,1466,1737,495,247,900,706,1223,1098,2596,2295,945,1172,748,1018,612,66982,59311,74646,23567,34045,221,15582,2681,57594,5736
441,1086,309,311,778,452,380,1222,815,590,465,64,257,345,286,62,1424,1685,448,223,902,687,1208,1082,2617,2287,922,1187,769,1045,605,67037,59318,74705,23566,34064,222,15590,2695,57623,5741
442,1106,293,295,793,436,375,1203,774,640,524,53,271,332,274,63,1449,1704,459,248,902,671,1197,1139,2585,2264,910,1157,789,1035,605,67092,59327,74765,23579,34097,221,15607,2700,57661,5746
443,1196,298,302,799,464,353,1174,805,627,506,49,247,305,266,54,1425,1700,455,243,938,691,1195,1153,2586,2298,905,1151,788,1003,625,67170,59372,74823,23580,34119,222,15618,2707,57651,5745
444,1184,296,291,790,474,362,1163,806,697,516,48,292,314,240,65,1412,1710,435,240,904,719,1180,1114,2585,2284,914,1153,837,990,611,67222,59378,74879,23598,34149,226,15642,2721,57678,5756
445,1265,307,288,838,454,411,1139,816,664,505,50,265,320,238,66,1386,1739,459,233,912,688,1164,1122,2560,2276,884,1171,818,985,639,67281,59430,74920,23596,34170,227,15647,2731,57712,5766
446,1209,278,291,818,479,377,1111,853,735,566,54,309,306,276,52,1376,1760,459,237,931,659,1194,1103,2513,2303,912,1155,794,969,613,67317,59466,74982,23615,34205,228,15657,2744,57735,5768
447,1247,277,302,816,492,410,1117,883,618,518,46,288,325,252,66,1345,1745,437,262,895,680,1204,1083,2493,2320,918,1178,804,974,631,67358,59484,75031,23620,34235,228,15673,2750,57755,5761
448,1195,316,304,861,497,351,1109,869,654,517,54,264,317,255,69,1322,1733,435,241,938,653,1189,1089,2424,2366,921,1193,784,1000,621,67396,59531,75078,23625,34247,229,15675,2763,57782,5766
449,1210,318,301,851,487,387,1105,871,640,509,59,269,322,280,55,1306,1703,447,236,891,656,1207,1095,2422,2353,926,1166,759,954,636,67449,59544,75156,23633,34277,231,15685,2778,57800,5771
450,1122,302,287,863,516,378,1109,871,628,539,61,249,322,284,54,1290,1651,474,228,915,655,1183,1123,2493,2298,941,1104,790,966,618,67496,59577,75208,23640,34302,232,15700,2784,57834,5770
451,1200,314,275,800,475,398,1119,843,641,497,50,279,314,289,54,1323,1630,440,224,926,652,1183,1121,2488,2283,886,1158,777,934,626,67558,59598,75269,23648,34324,233,15715,2787,57857,5781
452,1159,298,298,801,457,365,1107,827,675,522,49,259,318,297,60,1324,1622,451,225,919,659,1200,1129,2540,2259,887,1163,742,890,629,67579,59626,75313,23672,34357,236,15729,2790,57864,5784
453,1176,318,320,749,417,407,1131,828,696,498,49,250,338,280,62,1305,1603,422,232,890,659,1235,1104,2517,2231,895,1136,749,893,656,67641,59629,75360,23686,34372,237,15734,2800,57902,5786
454,1183,310,286,790,454,392,1086,893,655,489,56,257,341,274,62,1224,1573,465,221,854,683,1193,1113,2538,2218,904,1151,739,952,608,67692,59659,75388,23709,34399,236,15753,2809,57906,5790
455,1119,302,286,784,457,416,1124,882,637,494,52,265,339,264,68,1282,1597,454,224,865,652,1171,1126,2511,2165,925,1087,743,939,619,67748,59693,75435,23720,34428,236,15767,2825,57926,5788
456,1150,294,292,788,475,339,1096,868,637,490,59,260,312,243,74,1308,1617,456,219,875,665,1174,1127,2505,2120,950,1063,723,966,618,67795,59735,75462,23735,34453,239,15765,2842,57956,5798
457,1117,293,293,791,459,379,1118,850,667,492,56,264,318,251,73,1283,1598,460,213,864,665,1197,1128,2403,2173,949,1058,707,960,633,67832,59753,75495,23740,34480,237,15774,2857,57993,5798
458,1142,282,291,762,475,368,1112,869,629,499,52,255,324,245,87,1252,1633,458,219,877,660,1184,1125,2392,2108,939,1107,746,966,614,67878,59762,75549,23743,34505,237,15783,2865,58002,5803
459,1128,286,291,736,457,407,1090,841,646,482,51,251,330,245,82,1320,1590,460,239,826,685,1177,1168,2396,2127,943,1048,747,955,604,67925,59782,75597,23762,34522,238,15793,2870,58022,5808
460,1127,296,296,760,463,349,1094,868,633,462,51,253,349,244,77,1308,1618,433,232,795,705,1209,1138,2364,2090,909,1080,773,933,623,67992,59801,75644,23778,34545,237,15807,2877,58030,5812
461,1098,277,280,780,453,364,1034,865,617,552,50,253,320,248,76,1300,1584,457,228,839,682,1199,1132,2412,2089,854,1094,703,943,635,68061,59849,75677,23797,34575,236,15820,2885,58051,5814
462,1135,280,283,753,458,372,1038,830,608,477,48,245,322,258,71,1317,1597,456,221,853,679,1190,1180,2378,2072,824,1072,727,928,642,68131,59866,75715,23811,34602,235,15820,2900,58093,5824
463,1125,302,278,753,458,339,1006,811,604,503,52,269,302,248,77,1305,1597,442,222,853,692,1190,1159,2409,2038,839,1109,731,925,614,68149,59906,75771,23826,34606,237,15821,2921,58126,5824
464,1129,301,276,743,455,347,1000,799,664,516,55,270,303,254,76,1241,1576,432,213,847,687,1203,1089,2356,2098,828,1140,725,950,599,68207,59933,75822,23825,34628,239,15830,2936,58148,5827
465,1167,303,276,759,450,342,1018,816,667,480,49,252,289,244,77,1214,1544,436,214,867,686,1178,1115,2355,2088,870,1127,691,932,607,68259,59971,75859,23836,34649,241,15831,2949,58156,5831
466,1128,300,287,779,475,328,1017,830,657,499,45,275,285,258,73,1220,1576,405,212,873,662,1205,1065,2335,2093,880,1127,705,901,595,68292,59992,75886,23846,34675,241,15845,2956,58169,5831
467,1141,307,262,762,465,375,996,844,624,499,50,222,313,261,78,1247,1577,420,212,878,623,1170,1076,2279,2127,864,1087,722,900,590,68349,60021,75945,23852,34702,242,15860,2961,58217,5831
468,1140,295,283,805,432,327,1025,841,620,478,56,297,301,255,74,1249,1540,399,219,857,615,1188,1048,2253,2154,872,1066,781,877,618,68384,60026,75985,23849,34724,241,15876,2964,58233,5832
469,1154,282,270,830,470,375,1017,828,637,462,54,209,310,264,70,1248,1536,417,222,870,623,1173,1090,2242,2077,863,1042,738,907,577,68440,60064,76020,23868,34756,242,15897,2970,58256,5837
470,1113,297,277,853,441,370,997,816,656,486,49,251,334,253,70,1255,1538,385,216,831,613,1148,1090,2283,2073,879,1047,706,893,603,68474,60109,76057,23863,34780,243,15907,2979,58259,5841
471,1099,277,269,830,427,346,1010,822,656,461,50,223,298,266,71,1285,1507,416,210,891,594,1192,1072,2272,2045,843,1081,731,912,623,68509,60113,76099,23883,34809,242,15915,2989,58281,5844
472,1124,286,258,786,428,342,999,830,580,504,45,240,306,259,68,1273,1540,417,214,852,591,1175,1014,2294,2014,813,1114,748,907,592,68547,60131,76141,23901,34835,243,15930,2993,58284,5852
473,1091,278,262,756,426,384,962,807,628,446,47,251,311,244,65,1258,1500,407,225,839,606,1134,1019,2246,2093,778,1151,724,923,577,68585,60186,76149,23916,34850,244,15942,3001,58307,5859
474,1093,288,245,726,403,373,1001,784,632,482,47,262,301,257,66,1286,1488,418,204,844,597,1100,1023,2194,2068,805,1112,694,905,568,68618,60224,76184,23922,34878,246,15941,3013,58328,5864
475,1072,285,240,754,417,352,1020,774,638,444,52,224,301,238,65,1302,1478,406,199,852,590,1050,1054,2192,2052,831,1092,684,908,549,68658,60252,76213,23933,34898,247,15949,3029,58332,5865
476,1064,272,257,742,398,362,1022,795,599,488,36,254,297,248,63,1264,1493,388,230,803,614,1053,1020,2146,2028,852,1089,673,898,551,68668,60269,76258,23936,34924,248,15948,3042,58339,5867
477,1068,281,245,711,384,352,1009,796,572,441,37,255,310,242,65,1261,1497,392,207,772,618,1057,1000,2187,1970,876,1061,695,902,573,68712,60286,76287,23943,34958,248,15963,3046,58361,5865
478,1006,282,244,710,391,372,1007,788,567,446,44,211,295,252,66,1261,1465,400,191,800,612,1057,1015,2184,1947,874,1052,697,930,557,68747,60280,76307,23953,34982,250,15972,3051,58380,5867
479,1003,286,245,744,399,338,996,774,582,470,45,220,282,232,71,1240,1459,383,192,799,620,1066,991,2208,1918,862,1048,699,916,570,68809,60303,76366,23946,35004,253,15979,3062,58389,5868
480,1011,278,243,703,429,358,1000,768,579,455,44,232,283,237,72,1274,1465,394,205,767,612,1032,991,2163,1948,858,1022,706,899,582,68850,60339,76396,23951,35019,258,15986,3074,58406,5873
481,1030,286,250,743,407,323,984,746,578,456,50,223,297,246,73,1224,1487,405,189,753,618,1062,994,2123,1966,794,1080,718,880,581,68905,60353,76438,23951,35039,261,15995,3083,58420,5876
482,1035,285,259,715,403,315,957,786,581,453,49,231,284,237,68,1218,1499,400,190,762,600,1046,1004,2166,1898,824,1073,702,902,602,68936,60384,76471,23958,35060,261,15992,3098,58428,5880
483,1028,276,262,737,441,305,1016,795,590,455,50,201,279,225,74,1219,1452,390,199,736,617,1035,1022,2076,1928,824,1074,739,907,572,68956,60396,76525,23971,35090,261,16003,3105,58429,5877
484,1028,272,268,722,400,344,1025,789,565,449,48,233,264,249,64,1256,1420,382,201,749,577,1055,1035,2052,1927,837,1046,741,892,614,68975,60406,76566,23977,35107,261,16012,3118,58451,5885
485,980,285,267,723,449,335,988,770,566,459,34,253,268,240,70,1252,1418,384,213,754,580,1046,1036,2034,1974,842,1031,733,881,599,69016,60422,76597,23987,35116,263,16013,3129,58487,5893
486,2597,288,253,1224,1511,599,950,1019,2223,1360,34,492,240,246,59,1350,1636,609,195,1068,580,1521,1218,2078,1973,1019,1024,1137,859,785,69038,60447,76660,23994,35141,266,16014,3144,58490,5907
487,4830,297,305,1739,2036,892,904,1518,3025,1904,35,711,285,242,59,1444,1944,780,192,1340,627,2055,1549,2145,1979,1158,1059,1599,860,1206,69103,60521,76718,24010,35159,268,16023,3154,58526,5908
488,5941,321,335,2432,2610,983,922,2042,4104,2419,33,913,331,234,65,1671,2368,968,234,1565,703,2711,1944,2184,2020,1297,1149,2073,890,1660,69165,60648,76792,24052,35176,269,16035,3164,58637,5910
489,7422,344,430,2869,3074,1331,947,2664,4599,2892,40,1077,432,253,70,1935,2593,1138,255,1873,742,3358,2376,2312,2114,1437,1241,2502,959,2092,69233,60823,76881,24131,35209,269,16041,3178,58784,5911
490,8260,373,529,3439,3544,1516,945,3234,5291,3240,53,1265,501,259,69,2190,2933,1354,251,2142,834,4007,2935,2469,2253,1614,1362,2974,1091,2529,69310,61046,77029,24211,35237,270,16062,3190,58963,5918
491,9204,435,634,3943,3783,1757,1012,3861,5717,3702,60,1345,556,265,65,2495,3249,1546,262,2457,931,4731,3438,2586,2459,1725,1531,3391,1186,2973,69411,61312,77232,24331,35276,270,16095,3201,59203,5923
492,10018,458,714,4458,4224,1929,1061,4235,6281,3905,60,1521,645,262,77,2800,3577,1728,297,2693,1033,5429,3976,2874,2560,1867,1694,3810,1268,3361,69552,61667,77481,24468,35350,274,16118,3219,59541,5929
493,10834,535,770,4994,4527,1965,1175,4707,6676,4182,58,1641,740,272,68,3161,3891,1925,326,2977,1148,6155,4491,3046,2777,2022,1872,4240,1366,3731,69702,62014,77747,24618,35418,275,16174,3224,59900,5931
494,11433,574,875,5319,4779,2329,1237,5119,6981,4482,62,1806,870,288,68,3572,4218,2124,361,3306,1264,6807,4973,3310,3064,2179,2093,4530,1454,4031,69862,62444,78071,24795,35481,276,16232,3232,60299,5936
495,12150,604,969,5660,5061,2419,1385,5499,7265,4836,77,1911,959,322,66,3971,4436,2325,397,3672,1384,7382,5485,3660,3326,2326,2356,4823,1518,4400,70048,62906,78388,25003,35581,278,16293,3234,60680,5942
496,12494,662,1062,6203,5366,2553,1437,5749,7735,5079,78,2034,1115,353,81,4269,4691,2428,429,3891,1563,7943,6059,4023,3574,2480,2609,5179,1684,4699,70237,63414,78744,25226,35720,278,16362,3243,61165,5947
497,13282,726,1178,6528,5476,2795,1556,6162,7886,5208,91,2145,1173,372,88,4750,4939,2585,470,4201,1706,8419,6580,4410,3888,2724,2765,5453,1753,5052,70437,63935,79137,25456,35868,281,16417,3260,61624,5943
498,12279,774,1277,6459,4757,2706,1659,6214,6891,4803,91,1992,1275,432,92,4988,5067,2655,513,4307,1827,8559,6824,4875,4150,2733,3033,5394,1805,5146,70691,64514,79592,25688,35975,283,16493,3275,62180,5955
499,10957,787,1334,6307,4563,2684,1833,6036,6519,4390,93,1880,1361,427,105,5222,5134,2651,591,4339,2044,8712,7054,5204,4408,2810,3235,5165,1898,5008,70939,65078,80054,25944,36127,287,16572,3292,62719,5964
500,10469,848,1363,6179,4293,2479,1952,5767,5860,4111,110,1918,1456,450,106,5349,5055,2598,657,4328,2230,8764,7110,5445,4816,2876,3460,4980,2002,4855,71197,65661,80506,26193,36273,288,16686,3291,63273,5977
501,9707,867,1405,5936,3958,2454,2123,5587,5679,3982,116,1817,1538,517,113,5501,5072,2592,712,4386,2358,8646,7223,5709,4983,2944,3737,4797,2108,4655,71427,66193,80948,26405,36436,288,16772,3308,63755,5981
502,9279,925,1396,5747,3758,2472,2240,5413,5260,3870,144,1760,1545,572,114,5621,5095,2589,714,4417,2462,8428,7355,5993,5148,2989,3922,4698,2182,4478,71675,66680,81372,26637,36605,288,16869,3319,64218,5990
503,8769,969,1397,5487,3631,2440,2301,5149,5118,3744,152,1715,1556,572,143,5752,5071,2582,744,4471,2539,8468,7320,6365,5317,3042,4082,4502,2204,4273,71963,67155,81838,26853,36773,288,16979,3332,64684,6003
504,8572,1017,1429,5302,3517,2338,2503,5007,4754,3707,140,1638,1596,616,136,5915,5140,2493,796,4445,2627,8293,7213,6503,5500,3166,4163,4470,2195,4104,72255,67626,82267,27071,36929,290,17075,3340,65082,6017
505,8205,1042,1456,5167,3442,2334,2650,4846,4694,3513,150,1584,1626,677,128,5955,5098,2421,829,4429,2683,8221,7121,6723,5680,3280,4280,4336,2256,3948,72555,68104,82631,27252,37099,291,17165,3363,65492,6025
506,8073,1059,1462,5017,3191,2297,2697,4604,4493,3499,162,1660,1610,693,154,6039,5126,2400,850,4504,2654,8173,6996,6887,5825,3337,4354,4200,2310,3826,72857,68554,83028,27455,37275,292,17272,3375,65942,6053
507,7775,1059,1458,4972,3165,2283,2735,4433,4410,3432,179,1531,1610,689,170,6139,5282,2385,821,4547,2714,8052,6880,7001,5974,3357,4441,4151,2334,3674,73189,68963,83401,27624,37466,293,17373,3387,66343,6067
508,7605,1074,1474,4941,3144,2310,2877,4316,4272,3292,187,1551,1626,728,171,6174,5265,2317,823,4507,2792,7959,6866,7060,6065,3348,4531,3999,2416,3557,73507,69364,83763,27764,37651,292,17478,3401,66716,6080
509,7500,1038,1442,4801,3034,2218,2879,4256,4235,3201,183,1532,1635,718,183,6245,5194,2352,847,4522,2871,7792,6769,7289,6183,3388,4612,4021,2522,3371,73815,69726,84139,27929,37824,295,17588,3421,67096,6101
510,7353,1038,1385,4710,2954,2137,2877,4108,4204,3101,179,1441,1684,763,177,6242,5379,2391,896,4512,2919,7712,6741,7395,6278,3444,4742,3896,2501,3330,74094,70135,84495,28074,38010,295,17678,3441,67437,6123
511,7098,1072,1389,4734,2870,2157,3005,4089,4020,3129,177,1527,1648,768,185,6320,5473,2370,907,4500,2919,7590,6703,7406,6331,3467,4754,3774,2532,3211,74444,70541,84885,28213,38156,297,17762,3455,67750,6147
