Day,Mahama sim,Mahama data,Mahama error,Nduta sim,Nduta data,Nduta error,Nyarugusu sim,Nyarugusu data,Nyarugusu error,Nakivale sim,Nakivale data,Nakivale error,Lusenda sim,Lusenda data,Lusenda error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
329,16046,48413,0.668560097494,22019,51789,0.574832493387,33809,75855,0.554294377431,17337,17958,0.0345806882726,81290,15922,4.10551438262,0.810586032952743,209937,201797,241459
330,16082,48417,0.667843939112,22054,51983,0.575745916934,33884,75781,0.552869452765,17386,17981,0.0330904844002,81341,15963,4.0955960659,0.8096799524092801,210125,201968,241559
331,16120,48421,0.667086594659,22108,52176,0.576280282122,33951,75706,0.551541489446,17417,18005,0.0326575951125,81397,16004,4.08604098975,0.808822130929286,210312,202138,241659
332,16163,48292,0.665306883128,22157,52370,0.576914263892,34038,75632,0.5499524011,17468,18028,0.0310627912137,81455,16030,4.08140985652,0.8077936031033696,210352,202161,241858
333,16191,48164,0.663836060128,22198,52564,0.577695761358,34110,75557,0.548552748256,17511,18052,0.0299689785065,81485,16057,4.07473376098,0.8068433510461325,210394,202186,242057
334,16239,48036,0.661941044217,22228,52758,0.578680010615,34168,75483,0.547341785568,17558,18084,0.0290864852909,81545,16084,4.06994528724,0.806049086459645,210445,202220,242833
335,16261,47908,0.660578609001,22270,52952,0.579430427557,34219,75409,0.546221273323,17599,18117,0.0285919302313,81600,16111,4.06486251629,0.8053606464700209,210497,202255,243609
336,16282,47927,0.660275001565,22309,53276,0.581256100308,34309,75403,0.544991578584,17656,18150,0.027217630854,81629,16137,4.05849910144,0.8046355260724632,210893,202634,243613
337,16305,47946,0.659929921161,22351,53601,0.583011510979,34391,75397,0.543867793148,17691,18182,0.0270047299527,81671,16164,4.05264785944,0.8040844337166927,211290,203014,243617
338,16329,47965,0.65956426561,22402,53926,0.584578867337,34452,75391,0.543022376676,17725,18215,0.0269009058468,81709,16191,4.04656908159,0.8035741279619062,211688,203395,243621
339,16361,47985,0.659039283109,22428,54251,0.586588265654,34516,75385,0.542137029913,17777,18248,0.0258110477861,81791,16218,4.04322357874,0.803255267885349,212087,203777,244968
340,16390,48004,0.658570119157,22464,54007,0.584053918936,34585,75379,0.541185210735,17818,18281,0.0253268420765,81854,16245,4.03871960603,0.8023131806942373,211916,203777,244707
341,16426,48023,0.657955562959,22497,53764,0.581560151774,34648,75373,0.540312844122,17852,18313,0.0251733741058,81923,16271,4.03490873333,0.8014489194499018,211744,203777,244446
342,16445,48043,0.657702474866,22543,53857,0.581428597954,34726,75308,0.538880331439,17888,18346,0.0249645699335,81956,16298,4.02859246533,0.8006060834922493,211852,203777,244486
343,16477,48071,0.657236171496,22596,53950,0.581167747915,34789,75244,0.537650842592,17922,18379,0.0248653354372,82004,16325,4.02321592649,0.7998292203105171,211969,203777,244493
344,16497,48100,0.657027027027,22634,54044,0.581193101917,34858,75179,0.536333284561,17982,18411,0.0233012872739,82046,16352,4.01749021526,0.7990013485095668,212086,203777,244500
345,16533,48129,0.656485694696,22665,54137,0.581339933871,34933,75115,0.534939759036,18016,18444,0.0232053784429,82080,16379,4.01129495085,0.7981894780494241,212204,203877,244507
346,16573,48158,0.6558619544,22709,54230,0.581246542504,35021,75051,0.533370641297,18074,18477,0.0218109000379,82143,16405,4.00719292899,0.7972692291388982,212321,203976,244894
347,16624,48187,0.65501068753,22747,54324,0.581271629482,35110,74604,0.529381802584,18118,18510,0.0211777417612,82161,16432,4.00006085686,0.7958001857991012,212057,203976,245588
348,16645,48216,0.654782644765,22780,54417,0.581380818494,35191,74157,0.52545275564,18150,18510,0.0194489465154,82186,16459,3.99337748344,0.7945872430451598,211759,203976,245707
349,16672,48245,0.654430510934,22808,54510,0.581581361218,35247,73710,0.521815221815,18180,18510,0.0178282009724,82227,16486,3.9876865219,0.7935694998132043,211461,203976,245826
350,16713,48258,0.653674002238,22849,54604,0.581550802139,35319,73263,0.517914909299,18231,18510,0.0150729335494,82271,16513,3.9821958457,0.7922452497774073,211148,203976,245597
351,16738,48272,0.653256546238,22866,54730,0.582203544674,35383,73147,0.516275445336,18272,18510,0.0128579146407,82321,16539,3.97738678276,0.7915889355012832,211198,203976,245591
352,16759,48286,0.652922172058,22898,54856,0.582579845413,35457,73032,0.514500492935,18305,18510,0.0110750945435,82337,16566,3.97024025112,0.7907029585798817,211250,203976,245585
353,16789,48300,0.652401656315,22935,54982,0.582863482594,35517,72916,0.512905260848,18343,18510,0.00902215018909,82388,16593,3.96522630025,0.7899584005754824,211301,203976,245579
354,16816,48350,0.652202688728,22975,55109,0.583098949355,35592,72801,0.511105616681,18382,18510,0.00691518098325,82421,16620,3.9591456077,0.7890912531340177,211390,203976,246932
355,16832,48400,0.652231404959,23006,55109,0.582536427807,35666,72685,0.509307284859,18421,18367,0.00294005553438,82435,16647,3.95194329309,0.7884739214423696,211208,203976,247031
356,16865,48450,0.651909184727,23027,55109,0.582155364822,35745,72570,0.50744109136,18463,18224,0.0131145741879,82449,16673,3.94506087687,0.7890354743017448,211026,203976,247130
357,16891,48444,0.651329369994,23071,55109,0.581356947141,35787,72454,0.506072818616,18501,18082,0.0231722154629,82485,16700,3.93922155689,0.7897091404200409,210789,203976,247318
358,16917,48438,0.650749411619,23109,55109,0.580667404598,35863,72339,0.504236995258,18542,17939,0.0336139138191,82510,16727,3.93274346864,0.7902228428131768,210552,203976,247506
359,16944,48433,0.65015588545,23139,55109,0.580123028906,35932,72223,0.50248535785,18564,17797,0.0430971512053,82528,16754,3.92586844933,0.7906721314593279,210316,203976,247694
360,16957,48427,0.649844095236,23178,55109,0.579415340507,35999,72108,0.500762744772,18605,17654,0.0538688116008,82555,16781,3.91955187414,0.7912975594895254,210079,203976,247882
361,16983,48422,0.649270992524,23197,55118,0.579139301136,36080,71854,0.497870682217,18648,17512,0.0648698035633,82585,16807,3.91372642351,0.7917868706279534,209713,203976,247072
362,17006,48416,0.648752478519,23226,55127,0.578681952582,36156,71601,0.495034985545,18691,17521,0.0667770104446,82622,16834,3.90804324581,0.7910013890281099,209499,203976,247409
363,17034,48411,0.648137819917,23251,55136,0.578297301219,36206,71348,0.492543589169,18731,17531,0.0684501739775,82644,16861,3.90148864243,0.7902401964766087,209287,203976,247746
364,17050,48424,0.647901866843,23277,55145,0.5778946414,36280,71095,0.48969688445,18768,17540,0.0700114025086,82662,16888,3.89471814306,0.7894084900426607,209092,203976,248083
365,17072,48437,0.647542168177,23308,55140,0.577294160319,36339,70897,0.487439524945,18789,17550,0.0705982905983,82675,16915,3.88767366243,0.7885267949018613,208939,203976,248784
366,17095,48450,0.647162022704,23329,55135,0.576874943321,36416,70699,0.484914921003,18825,17559,0.0720997778917,82692,16924,3.88607894115,0.7878544022762218,208767,203976,248826
367,17111,48463,0.646926521264,23359,55131,0.576300085251,36480,70501,0.482560531056,18866,17569,0.0738232113382,82712,16934,3.88437463092,0.7872558701425709,208598,203976,248868
368,17120,48476,0.646835547487,23377,55126,0.575935130428,36556,70303,0.480022189665,18897,17578,0.0750369780407,82723,16943,3.88242932184,0.7866149136863922,208426,203976,249303
369,17150,48489,0.646311534575,23411,55122,0.575287543993,36611,70006,0.477030540239,18917,17588,0.0755628837844,82718,16953,3.87925440925,0.7856484016948664,208158,203976,249322
370,17179,48503,0.645815722739,23439,55117,0.574741005497,36680,69710,0.473820111892,18952,17597,0.0770017616639,82716,16962,3.87654757694,0.7847505159003122,207889,203976,249411
371,17200,48518,0.645492394575,23476,55113,0.574038793025,36715,69413,0.471064498005,18976,17607,0.0777531663543,82717,16972,3.87373320764,0.7839545715070103,207623,203976,249500
372,17229,48532,0.644997115305,23521,55108,0.573183566814,36781,69117,0.46784437982,18999,17616,0.0785081743869,82739,16981,3.87244567458,0.7830425263076671,207354,203976,249589
373,17249,48547,0.644694831812,23559,55104,0.572462979094,36842,68820,0.464661435629,19020,17626,0.0790877113355,82746,16991,3.8699899947,0.7821312678668005,207088,203976,249678
374,17258,48562,0.644619249619,23587,55099,0.571916005735,36902,68524,0.461473352402,19067,17635,0.0812021548058,82778,17000,3.86929411765,0.7815878541727106,206820,203976,249767
375,17284,48622,0.644523055407,23633,55095,0.571050004538,36964,68260,0.45848227366,19099,17645,0.0824029470105,82780,17010,3.86654908877,0.780711603236672,206632,203976,249805
376,17311,48682,0.644406556838,23658,55090,0.570557269922,37069,67997,0.454843596041,19127,17654,0.0834371813753,82797,17019,3.86497444033,0.7797928716055841,206442,203976,249843
377,17333,48742,0.644392926019,23683,55086,0.570072250663,37134,67734,0.451767207016,19168,17664,0.0851449275362,82807,17029,3.8627047977,0.7791035368839543,206255,203976,249881
378,17335,48767,0.64453421371,23708,55081,0.56957934678,37192,67471,0.448770582917,19206,17673,0.0867424885418,82829,17038,3.86142739758,0.7785662282191914,206030,203976,250094
379,17357,48793,0.644272744041,23743,55077,0.568912613251,37244,67208,0.445839780978,19228,17683,0.0873720522536,82829,17048,3.85857578602,0.7777113731663824,205809,203976,250307
380,17382,48819,0.643950101395,23780,55072,0.568201626961,37309,66945,0.442691761894,19259,17692,0.0885711055844,82850,17057,3.8572433605,0.7769292506749034,205585,203976,250520
381,17398,48845,0.643812058553,23800,55068,0.567807074889,37356,66792,0.440711462451,19302,17702,0.0903852672014,82859,17067,3.8549247085,0.7764632021569638,205474,203976,250588
382,17410,48871,0.643756010722,23808,55063,0.567622541453,37413,66639,0.438572007383,19344,17712,0.0921409214092,82880,17076,3.85359568986,0.7760869882791767,205361,203976,251034
383,17421,48897,0.643720473649,23843,55059,0.566955447792,37465,66486,0.436497909334,19391,17754,0.0922045736172,82889,17086,3.85128175114,0.7752896016211845,205282,203976,251784
384,17438,48923,0.643562332645,23881,55054,0.566225887311,37535,66333,0.43414288514,19420,17796,0.0912564621263,82871,17095,3.8476747587,0.7741482741312177,205201,203976,252534
385,17459,48915,0.643074721456,23896,55050,0.565921889192,37603,66181,0.431815777942,19455,17838,0.0906491759166,82891,17105,3.84600993861,0.77327891793319,205089,203976,251675
386,17475,48908,0.642696491372,23921,55059,0.565538785666,37629,66069,0.430459065522,19500,17880,0.0906040268456,82911,17114,3.84463012738,0.7727064332048968,205030,203976,251679
387,17492,48901,0.642297703523,23947,55068,0.565137647999,37686,65958,0.428636404985,19528,17922,0.0896105345386,82914,17124,3.84197617379,0.7717992125792178,204973,203976,251683
388,17497,48894,0.642144230376,23976,55077,0.564682172232,37769,65847,0.426412744696,19562,17964,0.0889556891561,82945,17133,3.84124204751,0.7709830905497401,204915,203976,251687
389,17511,49037,0.642902298265,23990,55086,0.564499146789,37834,65736,0.424455397347,19588,18007,0.0877991892042,82964,17143,3.83952633728,0.7703369120380081,205009,203976,252033
390,17531,49181,0.643541204937,24013,55095,0.564152826935,37905,65625,0.4224,19627,18041,0.0879108696857,82978,17152,3.83780317164,0.7697153500346182,205094,203976,252529
391,17549,49325,0.644216928535,24042,55104,0.563697735192,37971,65514,0.420413957322,19660,18076,0.0876300066386,82970,17162,3.83451812143,0.768945467660261,205181,203976,253025
392,17556,49327,0.644089443915,24068,55113,0.5632972257,38019,65529,0.419814128096,19677,18110,0.0865267807841,82962,17171,3.83151825753,0.7682533495736906,205250,203976,253092
393,17563,49330,0.643969187107,24084,55122,0.563078262763,38078,65544,0.419046747223,19721,18145,0.0868558831634,82969,17181,3.82911355567,0.767745297630064,205322,203976,253159
394,17589,49333,0.643463807188,24110,55132,0.562685917435,38138,65559,0.418264464071,19748,18180,0.0862486248625,82955,17190,3.82577079697,0.766916268245421,205394,203976,253226
395,17605,49336,0.643161180477,24132,55132,0.562286875136,38192,65563,0.417476320486,19773,18214,0.0855934995059,82962,17200,3.82337209302,0.7662537418773882,205445,203976,253280
