Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
214,10585,28468,0.628179008009,9443,21019,0.550739806841,10979,32741,0.664671207355,3733,9548,0.609028068705,52893,11488,3.60419568245,4291,9283,0.537757190563,8902,7660,0.162140992167,838,3286,0.744978697505,0.8674418792968023,123493,113977,197209
215,10620,28473,0.627015066905,9480,21044,0.549515301274,11009,33121,0.667612692853,3750,9622,0.610268135523,53052,11573,3.58411820617,4309,9347,0.538996469455,8939,7666,0.16605791808,837,3297,0.746132848044,0.8671532023553483,124143,114532,197290
216,10659,28478,0.625711075216,9516,21069,0.548341164744,11037,33501,0.670547147846,3755,9696,0.61272689769,53236,11659,3.56608628527,4321,9411,0.540856444586,8961,7672,0.168013555787,841,3308,0.74576783555,0.8670288635671587,124794,115088,197371
217,10707,28483,0.624091563389,9543,21094,0.547596472931,11087,33881,0.672766447271,3765,9770,0.614636642784,53384,11744,3.54564032698,4343,9475,0.541635883905,8981,7678,0.169705652514,844,3319,0.745706538114,0.8663307930231816,125444,115643,197452
218,10752,28481,0.622485165549,9578,21119,0.546474738387,11122,34261,0.675374332331,3775,9844,0.616517675742,53559,11830,3.52738799662,4352,9539,0.543767690534,9006,7683,0.172198360016,843,3330,0.746846846847,0.8661003909998651,126087,116191,197615
219,10803,28479,0.620667860529,9620,21144,0.545024593265,11160,34641,0.677838399584,3796,9918,0.617261544666,53749,11915,3.5110365086,4374,9603,0.544517338332,9050,7689,0.177006112628,845,3341,0.747081712062,0.8658013098713802,126730,116739,197778
220,10841,28477,0.619306809004,9674,21169,0.543011006661,11195,35021,0.680334656349,3808,9992,0.618895116093,53946,12001,3.49512540622,4391,9667,0.545774283645,9087,7695,0.18089668616,849,3352,0.746718377088,0.8656162168103381,127374,117288,197941
221,10879,28475,0.617945566286,9730,21194,0.540907804095,11228,35401,0.682833818254,3825,10066,0.620007947546,54132,12086,3.47890120801,4408,9731,0.547014695304,9121,7701,0.18439163745,854,3363,0.746060065418,0.8652913284954342,128017,117836,198104
222,10927,28473,0.616232922418,9779,21219,0.539139450492,11271,35781,0.685000419217,3836,10140,0.621696252465,54348,12171,3.46536849889,4430,9795,0.547728432874,9155,7707,0.187881147009,857,3373,0.745923510228,0.8651240877047078,128659,118383,198267
223,10972,28471,0.61462540831,9827,21244,0.537422331011,11324,36161,0.686844943447,3846,10215,0.623494860499,54522,12257,3.4482336624,4443,9859,0.549345775434,9189,7713,0.191365227538,858,3384,0.746453900709,0.8646677596980759,129304,118933,198430
224,11017,28470,0.613031260976,9870,21269,0.535944332127,11363,36541,0.689034235516,3864,10289,0.62445329964,54712,12342,3.43299303192,4457,9923,0.550841479391,9225,7719,0.195102992616,862,3395,0.746097201767,0.8644226921537846,129948,119482,198593
225,11071,28417,0.610409262061,9920,21307,0.534425306237,11407,36921,0.691043037838,3886,10363,0.625012062144,54914,12428,3.41857096878,4474,9987,0.55201762291,9266,7724,0.199637493527,862,3406,0.746917204932,0.8640858501911102,130553,119992,198721
226,11115,28364,0.608130023974,9970,21345,0.53291168892,11451,37301,0.693010911236,3904,10437,0.625946153109,55127,12513,3.40557819867,4493,10051,0.552979803005,9302,7730,0.203363518758,866,3417,0.746561311092,0.8638588572561339,131158,120502,198849
227,11156,28312,0.605962136197,10014,21384,0.531705948373,11488,37681,0.69512486399,3931,10511,0.626010845781,55306,12599,3.38971346932,4510,10114,0.554083448685,9342,7736,0.207600827301,871,3428,0.745915985998,0.8634538762190263,131765,121014,198977
228,11194,28259,0.603878410418,10060,21422,0.530389319391,11541,38061,0.696776227635,3945,10585,0.627302786963,55516,12684,3.37685272785,4524,10178,0.555511888387,9377,7742,0.211185740119,877,3439,0.744984006979,0.8632620684445116,132370,121524,199105
229,11248,28207,0.601233736307,10098,21460,0.529450139795,11577,38441,0.698837179054,3962,10659,0.628295337274,55705,12770,3.36217697729,4546,10242,0.556141378637,9410,7748,0.214506969541,878,3450,0.745507246377,0.8629086232957579,132977,122036,199233
230,11301,28154,0.598600554095,10145,21499,0.528117586865,11609,38821,0.700960820175,3977,10733,0.629460542253,55876,12855,3.34663555037,4573,10306,0.556277896371,9451,7754,0.218854784627,883,3461,0.744871424444,0.8624151276734315,133583,122547,199361
231,11364,28101,0.595601580015,10207,21537,0.526071411989,11658,39201,0.702609627305,3987,10807,0.63107245304,56098,12941,3.33490456688,4593,10370,0.557087753134,9485,7760,0.222293814433,884,3472,0.745391705069,0.8620453241323804,134189,123058,199489
232,11405,28049,0.593390138686,10286,21575,0.523244495944,11708,39581,0.704201510826,4009,10881,0.631559599302,56286,13026,3.32105020728,4619,10434,0.557312631781,9530,7766,0.227143960855,888,3483,0.745047372954,0.8613969360881338,134795,123569,199617
233,11446,27996,0.591155879411,10333,21614,0.521930230406,11755,39961,0.705838192237,4027,10955,0.632405294386,56483,13111,3.30806193273,4645,10498,0.557534768527,9560,7768,0.230690010299,891,3497,0.745210180154,0.8610635155096011,135400,124079,211896
234,11485,27944,0.588999427426,10386,21652,0.520321448365,11799,40341,0.707518405592,4037,11029,0.63396500136,56666,13197,3.29385466394,4668,10562,0.558038250331,9610,7770,0.236808236808,893,3512,0.745728929385,0.8608453976633555,136007,124591,224175
235,11530,27891,0.586604998028,10422,21690,0.519502074689,11839,40721,0.709265489551,4058,11103,0.634513194632,56880,13282,3.28248757717,4687,10626,0.55891210239,9640,7772,0.240349974267,899,3527,0.745109157925,0.8607516177202589,136612,125101,236454
236,11591,27838,0.58362669732,10466,21729,0.518339546229,11882,41101,0.710907277195,4080,11177,0.634964659569,57104,13368,3.27169359665,4706,10690,0.559775491113,9679,7774,0.245047594546,899,3541,0.746116916125,0.8606232418487371,137218,125612,248733
237,11651,27786,0.580688116318,10516,21767,0.516883355538,11925,41481,0.712518984595,4101,11251,0.63549906675,57320,13453,3.26075968186,4734,10754,0.559791705412,9724,7776,0.250514403292,902,3556,0.746344206974,0.8603799048061296,137824,126123,261012
238,11710,27733,0.577759348069,10567,21806,0.515408603137,11971,41862,0.714036596436,4120,11326,0.636235211019,57501,13539,3.24706403723,4752,10818,0.560732113145,9764,7778,0.255335561841,903,3571,0.747129655559,0.8599177941675756,138433,126637,273291
239,11775,27681,0.574617969004,10618,21820,0.513382218148,12014,42043,0.714244939705,4144,11411,0.636841644028,57663,13624,3.23245742807,4780,10882,0.560742510568,9799,7780,0.259511568123,907,3586,0.747071946458,0.8589323402508158,138827,126936,275211
240,11830,27628,0.571811206023,10669,21835,0.511380810625,12067,42224,0.714214664646,4161,11497,0.638079499,57840,13710,3.21881838074,4809,10946,0.560661428832,9839,7782,0.264327936263,911,3600,0.746944444444,0.8581258709112065,139222,127236,277131
241,11859,27575,0.569936536718,10722,21850,0.509290617849,12125,42405,0.714066737413,4179,11583,0.639212639213,58012,13795,3.20529177238,4835,11010,0.560853769301,9876,7784,0.268756423433,917,3615,0.746334716459,0.8574170767170187,139617,127536,279051
242,11911,27523,0.567234676452,10773,21865,0.50729476332,12185,42586,0.713873103837,4197,11669,0.640329077042,58175,13881,3.19098047691,4855,11074,0.561585696225,9914,7786,0.273311071153,922,3630,0.746005509642,0.8565286328510006,140014,127838,280971
243,11959,27470,0.564652348016,10821,21880,0.505438756856,12248,42767,0.713610961723,4213,11755,0.641599319439,58340,13908,3.19470808168,4876,11075,0.559729119639,9955,7788,0.278248587571,923,3645,0.746776406036,0.8564595688868614,140288,128017,281133
244,12010,27418,0.56196659129,10865,21895,0.503767983558,12300,42948,0.713607152836,4227,11841,0.643020015201,58474,13935,3.1961966272,4899,11076,0.557692307692,9985,7790,0.281771501926,927,3658,0.746582832149,0.8561549789770989,140561,128195,282145
245,12063,27365,0.559181436141,10908,21910,0.502145139206,12323,43130,0.71428240204,4245,11927,0.644084849501,58630,13962,3.19925512104,4919,11077,0.555926694954,10005,7792,0.284009240246,927,3672,0.747549019608,0.8561579152909433,140835,128374,283157
246,12116,27312,0.556385471588,10945,21925,0.500798175599,12366,43149,0.713411666551,4257,11927,0.643078728934,58757,13989,3.20022875116,4939,11079,0.554201642748,10034,7801,0.28624535316,933,3686,0.746880086815,0.8555740125507567,140868,128374,283181
247,12174,27260,0.553411592076,10972,21940,0.499908842297,12405,43168,0.712634358784,4270,11927,0.641988764987,58855,14016,3.19912956621,4963,11080,0.552075812274,10067,7811,0.288823454103,935,3700,0.747297297297,0.8548565669756284,140902,128374,283205
248,12222,27207,0.55077737347,11016,21955,0.498246413118,12439,43187,0.711973510547,4280,11927,0.641150331181,58963,14044,3.19844773569,4988,11081,0.549860120928,10099,7820,0.291432225064,936,3714,0.747980613893,0.854209387306205,140935,128379,283231
249,12280,27155,0.547781255754,11039,21970,0.497542102868,12481,43206,0.711128084062,4290,11927,0.640311897376,59067,14071,3.19778267358,5009,11083,0.548046557791,10130,7830,0.29374201788,938,3728,0.74839055794,0.8535716819181386,140970,128386,283257
250,12322,27102,0.545347206848,11068,21985,0.496565840346,12515,43225,0.71046847889,4314,11927,0.638299656242,59131,14098,3.194282877,5030,11084,0.546192710213,10151,7839,0.294935578518,939,3742,0.749064671299,0.8526262038836329,141002,128390,283283
251,12356,27049,0.543199378905,11101,22000,0.495409090909,12560,43244,0.709555082786,4328,11927,0.637125848914,59202,14125,3.1912920354,5050,11085,0.544429409111,10184,7849,0.297490126131,938,3756,0.750266240682,0.8518452866309781,141035,128395,283309
252,12402,26997,0.540615623958,11134,22015,0.494253917783,12598,43264,0.70881102071,4344,11927,0.635784354825,59279,14152,3.18873657434,5070,11087,0.542707675656,10211,7858,0.299440061084,941,3770,0.750397877984,0.851003048132133,141070,128402,283335
253,12449,26944,0.53796763658,11157,22029,0.493531254256,12639,43359,0.708503424894,4354,12144,0.641469038208,59356,14179,3.18619084562,5097,11088,0.540313852814,10225,7868,0.299567869853,944,3784,0.750528541226,0.8503978217051522,141395,128699,283648
254,12492,26892,0.53547523427,11189,22044,0.492424242424,12682,43455,0.708157864457,4361,12361,0.647196828736,59443,14207,3.18406419371,5125,11089,0.537830282262,10250,7877,0.301256823664,945,3797,0.751119304714,0.8499245000776168,141722,128998,283961
255,12550,26839,0.53239688513,11230,22059,0.490910739381,12715,43551,0.708043443319,4366,12578,0.652885991414,59558,14234,3.18420682872,5152,11090,0.535437330929,10276,7887,0.302903512109,948,3811,0.751246392023,0.849565994832769,142049,129297,284274
256,12594,26786,0.529829015157,11252,22074,0.49026003443,12748,43646,0.707922833708,4369,12796,0.658565176618,59647,14261,3.18252576958,5169,11092,0.533988460151,10305,7896,0.30509118541,954,3825,0.750588235294,0.8493566331404169,142376,129596,284587
257,12645,26734,0.52700680781,11294,22089,0.488704785187,12784,43742,0.70774084404,4385,13013,0.663029278414,59760,14288,3.18253079507,5184,11093,0.532678265573,10327,7906,0.30622312168,954,3839,0.751497785882,0.849009137795717,142704,129896,284900
258,12698,26681,0.524080806566,11324,22104,0.487694534926,12815,43838,0.707673707742,4390,13230,0.668178382464,59901,14315,3.18449179183,5199,11094,0.531368307193,10350,7915,0.307643714466,955,3853,0.752141188684,0.8490526462979795,143030,130194,285213
259,12744,26629,0.521424011416,11356,22119,0.486595234866,12845,43934,0.707629626258,4388,13448,0.673706127305,59997,14342,3.1833077674,5219,11096,0.529650324441,10372,7925,0.308769716088,957,3867,0.752521334368,0.8488141741071429,143360,130496,285526
260,12781,26576,0.519077363034,11388,22134,0.485497424776,12876,43972,0.707177294642,4402,13483,0.67351479641,60095,14370,3.1819763396,5234,11097,0.528340993061,10407,7934,0.311696496093,960,3881,0.752641071889,0.8483969689153485,143447,130555,285520
261,12832,26523,0.516193492441,11416,22149,0.484581696691,12913,44010,0.706589411497,4412,13518,0.673620358041,60177,14397,3.17982913107,5259,11098,0.526130834385,10435,7944,0.31356998993,964,3895,0.752503209243,0.8476597879248122,143534,130614,285514
262,12872,26471,0.513732008613,11441,22164,0.483802562714,12944,44049,0.706145428954,4420,13553,0.67387294326,60264,14424,3.17803660566,5274,11100,0.524864864865,10469,7953,0.316358606815,971,3909,0.751598874392,0.8472180639591151,143623,130675,285508
263,12924,26418,0.510788099023,11458,22179,0.483385184183,12978,44087,0.705627509243,4426,13588,0.674271415955,60352,14451,3.17631997786,5289,11101,0.523556436357,10495,7963,0.31797061409,973,3923,0.751975528932,0.8467121285923039,143710,130734,285786
264,12952,26366,0.508761283471,11495,22194,0.482067225376,12998,44126,0.705434437746,4431,13623,0.674741246421,60416,14478,3.1729520652,5308,11102,0.521887948117,10515,7972,0.318991470146,976,3947,0.752723587535,0.8461212171784601,143808,130804,285966
265,12994,26313,0.506175654619,11512,22209,0.481651582692,13020,44164,0.705189747305,4437,13658,0.67513545175,60475,14505,3.16925198208,5330,11103,0.519949563181,10538,7982,0.320220496116,979,3972,0.753524672709,0.8455033146637388,143906,130874,286146
266,13038,26261,0.503522333498,11522,22224,0.481551475882,13054,44203,0.704680677782,4445,13694,0.675405286987,60543,14533,3.16589830042,5350,11105,0.518235029266,10549,7991,0.320110123889,983,3997,0.754065549162,0.8448141769901673,144008,130948,286326
267,13072,26264,0.502284495888,11550,22239,0.480642115203,13090,44277,0.704361180748,4456,13741,0.675715013463,60625,14560,3.16380494505,5367,11106,0.516747703944,10568,8001,0.320834895638,981,4021,0.7560308381,0.8443578417435805,144209,131121,286479
268,13106,26268,0.501065935739,11564,22255,0.480386430016,13113,44352,0.704342532468,4471,13789,0.675756037421,60690,14587,3.16055391787,5384,11107,0.515260646439,10584,8010,0.321348314607,984,4046,0.756796836382,0.8439071004196269,144414,131298,286632
269,13143,26272,0.499733556638,11588,22270,0.479658733722,13143,44426,0.704159726286,4485,13837,0.675869046759,60754,14614,3.15724647598,5402,11109,0.513727608246,10600,8020,0.321695760599,984,4071,0.758290346352,0.8433193425483512,144619,131475,286785
270,13199,26275,0.497659372027,11619,22286,0.478641299471,13183,44501,0.703759466079,4495,13885,0.67626935542,60828,14641,3.15463424629,5427,11110,0.511521152115,10605,8029,0.320836965998,990,4095,0.758241758242,0.8424272555274751,144822,131650,286938
271,13223,26279,0.496822557936,11638,22301,0.478139993722,13211,44575,0.703623107123,4503,13933,0.676810450011,60876,14668,3.15025906736,5445,11111,0.509945099451,10633,8039,0.322676949869,993,4120,0.758980582524,0.8419731634327637,145026,131826,287091
272,13250,26283,0.495871856333,11668,22317,0.477169870502,13227,44650,0.703762597984,4513,13981,0.677204777913,60973,14696,3.14895209581,5467,11113,0.508053630883,10658,8048,0.32430417495,995,4145,0.759951749095,0.8417921546755902,145233,132005,287244
273,13300,26287,0.494046486857,11696,22333,0.476290690906,13258,44725,0.703566238122,4518,14029,0.677952812032,61053,14784,3.12966720779,5487,11122,0.50665347959,10676,8058,0.324894514768,996,4170,0.761151079137,0.840489869972785,145508,132252,288781
274,13341,26290,0.4925446938,11722,22348,0.475478790048,13295,44738,0.702825338638,4525,14051,0.677958864138,61119,14800,3.12966216216,5497,11132,0.506198347107,10691,8063,0.325933275456,997,4186,0.76182513139,0.8400293939893413,145608,132324,288956
275,13378,26294,0.491214725793,11745,22364,0.474825612592,13335,44752,0.702024490526,4535,14073,0.677751723158,61182,14817,3.12917594655,5513,11142,0.50520552863,10714,8069,0.327797744454,1003,4202,0.761304140885,0.8395132898231455,145713,132401,289131
276,13397,26298,0.490569625067,11771,22379,0.474015818401,13362,44765,0.701507874455,4545,14095,0.677545228805,61238,14834,3.12821895645,5531,11152,0.504035150646,10727,8075,0.328421052632,1005,4219,0.761791893814,0.8390859776294946,145817,132477,289306
277,13438,26301,0.489068856697,11786,22395,0.473721812905,13395,44779,0.7008642444,4555,14117,0.677339378055,61333,14851,3.12989024308,5555,11162,0.502329331661,10748,8080,0.330198019802,1008,4235,0.761983471074,0.8388294956140351,145920,132552,289481
278,13472,26305,0.487854020148,11802,22410,0.473360107095,13420,44792,0.700392927308,4564,14140,0.677227722772,61391,14868,3.12906914178,5572,11172,0.501253132832,10759,8086,0.330571357903,1008,4252,0.76293508937,0.8384112309536038,146025,132629,289656
279,13506,26309,0.486639553005,11822,22426,0.472844020334,13457,44806,0.69966075972,4571,14162,0.677234853834,61448,14885,3.1281827343,5578,11182,0.501162582722,10774,8092,0.331438457736,1009,4268,0.76358950328,0.8379867241497297,146130,132706,289831
280,13545,26313,0.485235434956,11842,22442,0.472328669459,13472,44819,0.699413195297,4576,14184,0.677382966723,61493,14902,3.12649308818,5603,11192,0.499374553252,10793,8097,0.332962825738,1012,4284,0.763772175537,0.837505898121491,146233,132781,290006
281,13593,26309,0.483332699837,11865,22473,0.472033106394,13492,44833,0.699060959561,4584,14206,0.677319442489,61539,14919,3.12487432134,5628,11201,0.497544862066,10815,8103,0.334690855239,1013,4301,0.764473378284,0.8369264409443439,146345,132865,290060
282,13641,26305,0.481429386048,11882,22504,0.472004976893,13512,44846,0.698702225394,4595,14229,0.6770679598,61586,14936,3.12332619175,5650,11211,0.496030684149,10831,8109,0.335676408928,1014,4317,0.76511466296,0.8363546979659559,146457,132949,290114
283,13673,26301,0.480133835215,11904,22535,0.471755047704,13538,44860,0.698216674097,4600,14251,0.677215633991,61659,14953,3.12352036381,5661,11221,0.495499509848,10837,8115,0.335428219347,1016,4334,0.765574526996,0.8360373882786382,146570,133034,290168
284,13691,26298,0.479390067686,11923,22567,0.471662161563,13555,44873,0.697925255722,4599,14273,0.677783227072,61690,14970,3.12090848363,5677,11231,0.494524085122,10849,8120,0.336083743842,1022,4360,0.765596330275,0.8356556594769994,146692,133128,290203
285,13722,26294,0.478131893208,11947,22598,0.471324896008,13584,44887,0.697373404326,4611,14295,0.677439664218,61742,14987,3.11970374324,5701,11241,0.492838715417,10862,8126,0.336697021905,1024,4387,0.766583086392,0.8350917821748459,146815,133223,290238
286,13774,26290,0.476074553062,11959,22629,0.471518847497,13622,44900,0.696614699332,4611,14318,0.677957815337,61780,15004,3.11756864836,5713,11251,0.492222913519,10878,8132,0.337678307919,1028,4414,0.767104666969,0.8344812097619404,146938,133318,290273
287,13812,26287,0.474569178681,11972,22661,0.471691452275,13650,44914,0.696085852963,4620,14340,0.677824267782,61839,15021,3.116836429,5727,11261,0.49143060119,10891,8137,0.338453975667,1031,4441,0.767845079937,0.8340971835008364,147062,133414,290308
288,13838,26291,0.473660187897,11998,22662,0.470567469773,13676,44927,0.695595076457,4625,14362,0.677969642111,61875,15038,3.11457640644,5749,11271,0.489929908615,10908,8143,0.339555446396,1035,4468,0.768352730528,0.8335168046098858,147162,133486,290334
289,13877,26295,0.472257083096,12020,22663,0.469620085602,13698,44941,0.695200373823,4632,14384,0.677975528365,61927,15055,3.11338425772,5765,11281,0.488963744349,10925,8149,0.340655295128,1036,4495,0.769521690768,0.8330605786925432,147263,133559,290360
290,13900,26300,0.471482889734,12038,22664,0.468849276385,13728,44954,0.694621168305,4639,14407,0.678003748178,61945,15072,3.10993895966,5791,11290,0.487068201949,10945,8154,0.342285994604,1039,4522,0.770234409553,0.8324070492593121,147363,133631,290386
291,13932,26304,0.470346715328,12071,22665,0.467416721818,13756,44968,0.694093577655,4639,14429,0.678494698177,61994,15089,3.10855590165,5807,11300,0.48610619469,10961,8160,0.343259803922,1042,4549,0.770938667839,0.831891173438941,147464,133704,290573
292,13951,26308,0.46970503269,12088,22666,0.46669019677,13778,44981,0.693692892555,4648,14451,0.678361359075,62005,15106,3.10466039984,5819,11310,0.485499557913,10982,8166,0.3448444771,1045,4576,0.771634615385,0.8313545309153995,147564,133776,290760
293,13987,26313,0.468437654391,12106,22667,0.465919618829,13805,44995,0.693188132015,4651,14473,0.678642990396,62078,15123,3.10487337169,5835,11320,0.484540636042,10993,8172,0.345203132648,1050,4603,0.771887899196,0.8310172957891457,147666,133850,290947
294,14017,26317,0.467378500589,12124,22668,0.465149108876,13829,45009,0.692750338821,4657,14496,0.678738962472,62134,15140,3.10396301189,5854,11330,0.483318623124,11012,8177,0.346704170234,1051,4630,0.773002159827,0.830679380375862,147767,133923,291134
295,14057,26322,0.465960033432,12141,22669,0.464422780008,13848,44786,0.690796230965,4672,14496,0.67770419426,62160,15157,3.1010754107,5872,11340,0.482186948854,11023,8183,0.347060980081,1053,4657,0.773888769594,0.8296863356141183,147610,133923,291309
296,14078,26326,0.465243485528,12148,22670,0.46413762682,13867,44563,0.688822565806,4677,14496,0.677359271523,62182,15174,3.09793067088,5902,11350,0.48,11034,8189,0.347417267066,1053,4684,0.775192143467,0.8288595610775031,147452,133923,291484
297,14116,26330,0.463881503988,12158,22671,0.463720171144,13888,44341,0.686791006067,4678,14496,0.677290286976,62216,15191,3.09558291093,5910,11360,0.479753521127,11045,8194,0.347937515255,1052,4696,0.77597955707,0.8281425050414519,147279,133923,291173
298,14136,26335,0.463223846592,12176,22672,0.462949894143,13903,44118,0.68486785439,4684,14496,0.676876379691,62242,15208,3.09271436086,5937,11370,0.477836411609,11059,8200,0.348658536585,1055,4709,0.775960925887,0.8272969518992849,147108,133923,290862
299,14173,26339,0.461900603668,12189,22673,0.462400211706,13928,43896,0.682704574449,4682,14496,0.677014348786,62289,15225,3.09123152709,5946,11379,0.47745847614,11070,8206,0.349012917378,1059,4722,0.775730622618,0.8265911689443023,146936,133923,290551
300,14202,26344,0.460901913149,12206,22674,0.461674164241,13949,43673,0.68060357658,4685,14496,0.676807395143,62316,15242,3.08843983729,5963,11389,0.476424620248,11079,8211,0.349287541103,1065,4734,0.775031685678,0.8256985752539809,146763,133923,290240
301,14235,26348,0.459731288902,12214,22676,0.461368848121,13966,43451,0.678580469955,4682,14496,0.677014348786,62325,15259,3.08447473622,5973,11399,0.476006667252,11091,8217,0.349762687112,1066,4747,0.77543711818,0.8248756761919055,146593,133923,289929
302,14262,26352,0.45878870674,12222,22677,0.461039820082,13988,43512,0.67852546424,4683,14544,0.678011551155,62318,15276,3.07947106572,5988,11409,0.475151196424,11102,8223,0.350115529612,1068,4760,0.775630252101,0.8242693505413858,146753,133923,290130
303,14283,26357,0.458094623819,12244,22678,0.46009348267,14001,43574,0.67868453665,4682,14592,0.679139254386,62332,15293,3.07585169685,6007,11419,0.473946930554,11114,8229,0.350589379025,1072,4773,0.775403310287,0.8237960725589627,146915,133923,290331
304,14322,26361,0.456697393877,12254,22679,0.459676352573,14013,43636,0.678866073884,4686,14640,0.679918032787,62335,15310,3.07152188112,6018,11429,0.473444745822,11131,8234,0.351833859607,1072,4777,0.77559137534,0.8232970231052724,147066,133923,290485
305,14345,26366,0.455928089206,12269,22680,0.459038800705,14023,43697,0.679085520745,4699,14689,0.680100755668,62336,15327,3.06707118157,6023,11439,0.473467960486,11143,8239,0.352469959947,1073,4782,0.775616896696,0.8228149899129867,147219,133923,290639
306,14366,26370,0.455214258627,12277,22681,0.458709933424,14050,43759,0.678923192943,4705,14737,0.680735563548,62372,15344,3.06491136601,6038,11449,0.472617695869,11154,8244,0.352983988355,1074,4786,0.775595486837,0.8224876162041121,147370,133923,290793
307,14377,26374,0.454879805869,12296,22682,0.457896129089,14070,43821,0.678921065243,4714,14785,0.681163341224,62388,15361,3.0614543324,6048,11459,0.472205253513,11165,8249,0.353497393623,1073,4791,0.776038405343,0.8220943316929,147522,133923,290947
308,14397,26379,0.454224951666,12300,22683,0.457743684698,14094,43883,0.678827792083,4716,14834,0.682081704193,62383,15378,3.05663935492,6067,11468,0.470962678758,11177,8254,0.354131330264,1077,4795,0.775391032325,0.8215325649741999,147674,133923,291101
309,14432,26383,0.452981086306,12304,22684,0.457591253747,14116,47030,0.699851158835,4719,14831,0.681815116985,62686,15395,3.07184150698,6087,11478,0.469681129117,11193,8259,0.35524881947,1079,4800,0.775208333333,0.8265544213177781,150860,136988,282870
310,14463,26388,0.451909959072,12325,22685,0.456689442363,14146,50177,0.718078003866,4725,14829,0.681367590532,63070,15412,3.09226576693,6101,11488,0.468924094708,11198,8264,0.355033881897,1080,4804,0.77518734388,0.8317136977675644,154047,140054,274639
311,14493,26392,0.450856320097,12377,22686,0.454421228952,14172,53325,0.73423347398,4736,14827,0.680582720712,63628,15429,3.12392248363,6111,11498,0.468516263698,11221,8269,0.356996009191,1083,4809,0.774797255147,0.8377015295576684,157235,143121,266408
312,14532,26396,0.449462039703,12428,22687,0.452197293604,14206,56472,0.748441705624,4760,14825,0.67892074199,64244,15446,3.15926453451,6123,11508,0.467935349322,11265,8274,0.361493836113,1083,4813,0.774984417203,0.8437673371940083,160421,146186,258177
313,14575,26401,0.447937578122,12488,22688,0.449576868829,14270,59620,0.760650788326,4794,14822,0.676561867494,64931,15463,3.19912048115,6137,11518,0.467181802396,11327,8279,0.368160405846,1082,4818,0.775425487754,0.8498126631175547,163609,149253,249946
314,14632,26405,0.445862526037,12591,22689,0.445061483538,14341,62767,0.771520066277,4826,14820,0.674358974359,65716,15480,3.24521963824,6138,11528,0.467557251908,11407,8284,0.376991791405,1084,4822,0.775197013687,0.8560088731676609,166795,152318,241715
315,14668,26410,0.444604316547,12699,22691,0.440350799877,14413,65915,0.781339604036,4871,14818,0.671278175192,66516,15497,3.29218558431,6161,11538,0.466025307679,11514,8290,0.388902291918,1087,4827,0.774808369588,0.862088642594096,169986,155388,233484
316,14725,26408,0.442403817025,12819,22694,0.435137040627,14481,69062,0.790318843937,4905,14816,0.668938984881,67330,15514,3.33995101199,6171,11548,0.465621752684,11611,8293,0.4000964669,1089,4832,0.774627483444,0.8679713802283345,173167,158448,239774
317,14794,26406,0.439748541998,12952,22698,0.429377037624,14571,72209,0.798210749353,4969,14814,0.664574051573,68113,15531,3.38561586504,6180,11557,0.465259150299,11702,8297,0.410389297336,1091,4837,0.774446971263,0.8729904904479187,176349,161509,246064
318,14843,26404,0.437850325708,13088,22702,0.423486917452,14665,75357,0.805392996006,5015,14811,0.66140031058,68935,15548,3.43368922048,6203,11567,0.46373303363,11822,8300,0.424337349398,1090,4842,0.774886410574,0.8783329898457648,179531,164570,252354
319,14916,26402,0.435042799788,13281,22705,0.415062761506,14762,78504,0.811958626312,5081,14809,0.656897832399,69830,15565,3.48634757469,6220,11577,0.462727822406,11938,8304,0.437620423892,1093,4847,0.77449969053,0.883297849633031,182713,167631,258644
320,15012,26400,0.431363636364,13428,22709,0.408692588841,14872,81652,0.817861166903,5150,14807,0.652191531033,70771,15582,3.54184315236,6258,11587,0.459911970312,12060,8307,0.451787648971,1098,4853,0.773748196992,0.8882983587685654,185897,170694,264934
321,15093,26399,0.42827379825,13628,22713,0.39999119447,14983,84799,0.823311595656,5205,14805,0.6484295846,71741,15599,3.5990768639,6276,11597,0.458825558334,12195,8311,0.467332450969,1097,4858,0.774186908193,0.8933472956034715,189081,173757,271224
322,15195,26397,0.424366405273,13829,22716,0.391222046135,15106,87947,0.828237461198,5287,14803,0.642842667027,72732,15616,3.6575307377,6298,11607,0.457396398725,12331,8314,0.483160933365,1101,4863,0.773596545342,0.8979886925721537,192263,176818,277514
323,15304,26395,0.420193218413,13993,22720,0.384110915493,15225,88237,0.827453335902,5358,14871,0.639701432318,73392,15633,3.69468432163,6342,11617,0.454075923216,12475,8318,0.499759557586,1108,4868,0.772391125719,0.8994856196699869,192659,177093,277522
324,15417,26393,0.415867843746,14167,22724,0.37656222496,15370,88527,0.82638065223,5429,14939,0.636588794431,74003,15650,3.72862619808,6370,11627,0.452137266707,12637,8321,0.518687657733,1111,4874,0.772055806319,0.900722592007459,193055,177368,277530
325,15513,26391,0.412185972491,14329,22727,0.369516434197,15497,88817,0.825517637389,5494,15007,0.63390417805,74523,15667,3.75668602796,6401,11637,0.44994414368,12752,8325,0.531771771772,1113,4879,0.771879483501,0.9014939260790902,193450,177642,277538
